StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,HasReviews,RatingForAnalysis
an1j,LanDang's Dynamite Lumpia - Opon Merkado,Siomai,0.0,0,Lapu-Lapu City Cebu,False,
anct,Togo Coffee- Cityland Makati,Beverages,0.0,0,Makati City,False,
aniq,Mr Chow-Fun by Rudy's - 6th Street Silog Meals and Lutong Bahay,Filipino,4.9,23,Marikina,True,4.9
anje,Happy Cup - Central Signal,Milk Tea,4.9,173,Taguig City,True,4.9
anjj,Appeteazing Manila,Beverages,0.0,0,Manila,False,
ank0,Papa Bagnet - Asturias Street,Liempo,4.9,119,Manila,True,4.9
anm2,Juice Juicy - Waltermart Guiguinto,Beverages,5.0,127,Malolos Bulacan,True,5.0
anod,Bukorific Shake - Grocery Pacific Mall,Fruit Shake,4.9,13,Cebu City,True,4.9
anpu,KYUKYU RAMEN 99 - NBS Commercial Complex,Ramen,5.0,395,Quezon City,True,5.0
anu4,Manam's Pancit Pancitan - Fairview,Filipino,4.9,209,Quezon City,True,4.9
anuk,Happy Lemon - GMall of Cebu,Snacks,5.0,73,Cebu City,True,5.0
ao41,2FIVE8 Rice Meal - The Coast,Rice Bowl,4.4,23,Cebu City,True,4.4
aof2,Crunch Time - Canley,Fried Chicken,5.0,89,Pasig City,True,5.0
aohh,Papa Jan's Pasta - Mactan,Pasta,5.0,56,Lapu-Lapu City Cebu,True,5.0
aoiy,Tonala Mexican Food - SM Lanang,Western,0.0,0,Davao City Davao Del Sur,False,
aom9,Faradize Burger - Saint Mary Street,Burgers,4.9,325,Quezon City,True,4.9
aomu,Anyhow Inasal - Cuasay,BBQ,5.0,77,Taguig City,True,5.0
aop7,Kushizaru Japanese Restaurant - Makati,Rice Bowl,0.0,0,Makati City,False,
aord,Cravings Signatures - White Plains,Pasta,0.0,0,Quezon City,False,
aorz,Lucky Boba Milktea - Mercedes Avenue,Milk Tea,5.0,857,Pasig City,True,5.0
aouk,Yum Food Hub - San Marcelino Street,Filipino,4.9,61,Manila,True,4.9
aov6,"Boba Milk and Tea PH Hub, Ayala Malls the 30th",Filipino,0.0,0,Pasig City,False,
aoyv,Majestea Coffee - Paco Mall,Coffee,5.0,32,Manila,True,5.0
ap1u,Queen and Princess - Dampa sa Timog,Filipino,5.0,417,Quezon City,True,5.0
ap60,ZUS Coffee - Ayala Malls Marikina,Coffee,5.0,316,Marikina,True,5.0
ap7n,Thai-Noy Cuisine - P.burgos,Thai,5.0,284,Makati City,True,5.0
ap9i,"Diner Daddy: Burgers, Chicken & More - Pasay",Burgers,4.9,374,Pasay City,True,4.9
ap9j,Candy Corner - SM Megamall,Snacks,0.0,0,Mandaluyong City,False,
apmh,121 Cafe - Dona Francisca Home Basketball Court,Coffee,5.0,11,Davao City Davao Del Sur,True,5.0
apop,Earle's Delicatessen - South Supermarket,Sandwiches,5.0,45,Muntinlupa City,True,5.0
apqm,Angel's Pizza - Lucao,Pizza,5.0,373,Dagupan Pangasinan,True,5.0
apu6,Samgyup Sa Bahay - The Cabanas Mall,Filipino,5.0,32,Malolos Bulacan,True,5.0
apwu,Kohi Kurabu Cafe - Marikina,Coffee,4.8,12,Marikina,True,4.8
apx9,Friesday - Pio Del Pilar,Snacks,4.9,212,Makati City,True,4.9
apzw,Panda Express - Festival Mall,Rice Bowl,4.9,100,Muntinlupa City,True,4.9
aq15,Alberto's Pizza - Tisa,Pizza,5.0,2380,Cebu City,True,5.0
aq1f,Matsuri Bento - Sampaloc,Japanese,5.0,44,Manila,True,5.0
aq6a,Luk Yuen - Capitol Commons,Chinese,5.0,822,Pasig City,True,5.0
aq8g,Kailuh's Grill - Pinagbakahan Malolos,Filipino,4.0,124,Malolos Bulacan,True,4.0
aq9p,Kodawari - Salcedo,Japanese,4.8,11,Makati City,True,4.8
aqn9,Hummus x Wings - Escriva Drive,Unknown,0.0,0,Pasig City,False,
aqv4,Angel's Pizza - Muntinlupa,Pizza,4.9,143,Muntinlupa City,True,4.9
aqyb,JH Garden Cafe & Restaurant-Matina,Coffee,0.0,0,Davao City Davao Del Sur,False,
ar2o,El Pollo Loco - Mckinley,American,0.0,0,Taguig City,False,
ar5y,ICHO Japanese Restaurant - Annapolis,Japanese,5.0,27,San Juan,True,5.0
ar6h,Shawarma Shack - Malibay,Shawarma,5.0,89,Pasay City,True,5.0
ar6n,Thokwings - Ilocus Sur Street,Chicken Wings,5.0,435,Quezon City,True,5.0
araa,Jabroni’s NYC Pizza - Molito,Pizza,0.0,0,Muntinlupa City,False,
arc3,Gotchu Jang: Korean Bowls - Malolos,Korean,5.0,329,Malolos Bulacan,True,5.0
arew,Tropical Hut - Escolta Street,Burgers,5.0,2236,Manila,True,5.0
arg5,Chewychips Cookies and Cafe - Makati,Desserts,5.0,72,Makati City,True,5.0
ari7,Aravalli Restaurant - South Star Plaza,Indian,5.0,22,Makati City,True,5.0
arjr,Taho Story - P. Guevarra,Filipino,0.0,0,San Juan,False,
arjs,FRESHDROP - General Menez Street,Korean,4.9,83,Marikina,True,4.9
arn3,Mood & Coffee - La Salle Taft,Coffee,5.0,335,Manila,True,5.0
aroj,Shakey's Pizza - UP Shopping Center,Chicken,0.0,0,Quezon City,False,
arqg,Mango Go Yow - Crame,Fruit Shake,5.0,753,Quezon City,True,5.0
arvz,Liang Crispy Roll - Uptown Mall,Chinese,5.0,57,Taguig City,True,5.0
arw4,True Boss - Enterprise Center,Beverages,5.0,22,Makati City,True,5.0
arw5,Theo's Cafe,Beverages,0.0,0,Mandaluyong City,False,
arxz,LITTLE JEJU RESTAURANT - Salcedo Village,Sushi,4.9,37,Makati City,True,4.9
arz4,B1T1 Takeaway Coffee - South Station Alabang,Coffee,0.0,0,Muntinlupa City,False,
as3m,Machi Mango - Puregold España,Fruit Shake,0.0,0,Manila,False,
as4j,JF Kitchenette - Levina Place,Silog,0.0,0,Pasig City,False,
as98,De Original Jamaican Pattie Shop and Juice Bar - PSE Tektite Towers,Filipino,5.0,57,Pasig City,True,5.0
asam,Avo Bravo - Welcome Hub,Desserts,4.0,30,Quezon City,True,4.0
asaz,Partners Pares - Alvarez,Filipino,5.0,441,Manila,True,5.0
asl1,17th Ave Coffee - Liloan,Coffee,5.0,26,Cebu City,True,5.0
aslj,TBC Cafe- Fairlane,Coffee,4.9,51,Quezon City,True,4.9
asoa,YANG CHOW DIMSUM TEA HOUSE - White Plains,Chinese,0.0,0,Quezon City,False,
asrc,Bert's Taste,Coffee,0.0,0,Manila,False,
ass8,8Stax Chicken - Dapitan,Chicken,0.0,0,Manila,False,
assx,Streetside Pizza - Kamuning Road,Pizza,5.0,329,Quezon City,True,5.0
astz,Makaan Indian Cafe - Maginhawa,Indian,4.5,48,Quezon City,True,4.5
aswx,Zhazemaki Prepared Meal Manufacturing - 19th Street,Japanese,4.8,269,Taguig City,True,4.8
aszk,Jail Pop - Artiaga Street,Fried Chicken,4.9,50,Davao City Davao Del Sur,True,4.9
at7q,Coffee Spot - V Luna Corner East Avenue,Coffee,5.0,10,Quezon City,True,5.0
at8v,Pungko-Pungko sa Terminal,Filipino,0.0,0,Cebu City,False,
at8v,DC Food Hub - J Alcantara Street,Filipino,0.0,0,Cebu City,False,
ata6,Egg Stop Jr. - Centris,Sandwiches,0.0,0,Quezon City,False,
ataf,Pareng Tolitz Food House - R Castillo,Noodles,5.0,133,Davao City Davao Del Sur,True,5.0
atah,Love and Coffee,Beverages,0.0,0,Mandaluyong City,False,
atak,Tagaytay Bulalo Specials - Putatan Muntinlupa,Bulalo,4.9,99,Muntinlupa City,True,4.9
atbo,Frying Chicken - Century Mall Makati,Chicken,4.8,17,Makati City,True,4.8
atc4,Itsumo Ramen Bar - Lucao District,Japanese,5.0,172,Dagupan Pangasinan,True,5.0
atfy,VICAFE - 21 CM RECTO EXTENSION,Filipino,0.0,0,Marikina,False,
atkr,Angel's Pizza Pasta Combo - Assada Centre,Pizza,5.0,840,Dagupan Pangasinan,True,5.0
atmy,Samgyupsal in a Box - Poblacion,Rice Dishes,4.8,40,Davao City Davao Del Sur,True,4.8
atqt,Spica Coffee Shop - C M Recto,Coffee,4.9,17,Davao City Davao Del Sur,True,4.9
atyt,Pizzaderia - Malolos,Pizza,5.0,445,Malolos Bulacan,True,5.0
au8d,Pan De Manila - Valero,Bread,5.0,157,Makati City,True,5.0
aucb,Korean Street Food - North Olympus,Korean,4.9,425,Quezon City,True,4.9
aueh,Fabrique - Public Eatery at Robinsons Magnolia,Bread,5.0,12,Quezon City,True,5.0
auh3,Mango Series - Araro Street,Fruit Shake,5.0,252,Makati City,True,5.0
auqj,Friends Fries - Marikina,Snacks,0.0,0,Marikina,False,
auqj,Friends Fries - Concepcion Uno,Snacks,0.0,0,Marikina,False,
auqo,Tokyo Prime - N S Amoranto,Silog,0.0,0,Quezon City,False,
aur2,Anin's Bar & Grill- Padre Gomez,Ulam,0.0,0,Davao City Davao Del Sur,False,
aurm,Mabolo Brew,Beverages,4.9,10,Malolos Bulacan,True,4.9
ausw,Hap Chan - SM City Davao Ecoland,Chinese,4.8,27,Davao City Davao Del Sur,True,4.8
auus,Buchi and Co. - 18 Maria Street,Snacks,0.0,0,Pasig City,False,
auvh,Boodle Fight sa Bilao - Sta. Ana,Filipino,4.9,34,Manila,True,4.9
auxi,Friangle - Shoppesville,Rice Bowl,0.0,0,Manila,False,
ava5,Hap Chan -  Circle C,Chinese,5.0,144,Quezon City,True,5.0
avao,Ooh Cha - Robinsons Galleria,Beverages,0.0,0,Quezon City,False,
avb0,Tito Nat’s Super Balbacua Jade Valley Homes - Tigatto,Bulalo,0.0,0,Davao City Davao Del Sur,False,
ave4,Circle Coffee PH - Commonwealth Avenue,Coffee,0.0,0,Quezon City,False,
avh7,J.CO Donuts & Coffee - Lucky Chinatown Mall,Donut,5.0,3533,Manila,True,5.0
avos,Pizza Sisters - Salcedo,Pizza,4.9,48,Makati City,True,4.9
avpm,Phat Pho - Ayala Central Bloc,Rice Noodles,5.0,75,Cebu City,True,5.0
avun,T-CUP-ZONE - MORAYTA,Milk Tea,4.6,28,Manila,True,4.6
avuz,Bayani Busog Bowls - Timog Avenue,Filipino,0.0,0,Quezon City,False,
avv4,Thai Express - SMX Convention Center Manila,Curry,0.0,0,Pasay City,False,
avwa,Starbucks - Paseo de Roxas,Coffee,5.0,221,Makati City,True,5.0
avwc,P. Donuts - Fisher Mall,Cakes,5.0,135,Quezon City,True,5.0
aw3w,Rudy's Ilocano Eatery,Filipino,0.0,0,Marikina,False,
aw48,The Sundry Food Hall (Mix and Match) - Taft,Asian,4.7,23,Manila,True,4.7
aw7v,VINE PATIO RESTAURANT - Pedro Bukaneg Street,Asian,0.0,0,Manila,False,
awax,Palpitate Coffee - Obrero,Coffee,4.8,98,Davao City Davao Del Sur,True,4.8
awfj,ZIG - SM Aura,Healthy,3.6,15,Taguig City,True,3.6
awn5,Lowcal Salad + Wraps - Metro Ayala,Salads,4.8,371,Cebu City,True,4.8
awvj,Bored and Hungry - SM Aura,Burgers,4.9,13,Taguig City,True,4.9
awvt,COLD CUPS - Cogon Pardo Branch,Fast Food,0.0,0,Cebu City,False,
awwk,Yellow Cab - Cebu Ayala,Pizza,4.9,41,Cebu City,True,4.9
awx0,The Cookie Show - Mandaluyong,Desserts,0.0,0,Mandaluyong City,False,
awxl,Lemonta -Tagum,Fruit Shake,5.0,16,Davao City Davao Del Sur,True,5.0
ax0b,Eat Sulit - Manila,Chicken,5.0,1385,Manila,True,5.0
ax6m,MAXIMUS CEBU PUSO AND LAGAO BBQ HOUSE - Loyola Street,Filipino,5.0,208,Davao City Davao Del Sur,True,5.0
ax86,Avocadoria.ph - SM Jazz Mall,Ice Cream,5.0,252,Makati City,True,5.0
ax8u,Mr Mediterranean - Quezon Avenue,Middle Eastern,4.9,20,Quezon City,True,4.9
axbo,L's Rice Toppings - Liberty Avenue,Asian,0.0,0,Quezon City,False,
axeo,Isla Del Cafe - CIT University,Coffee,5.0,11,Cebu City,True,5.0
axml,The Aristocrat Restaurant - Roxas Boulevard,Filipino,5.0,944,Manila,True,5.0
axpo,Mang Domeng's Bibingka - Puregold Malolos,Cakes,4.8,19,Malolos Bulacan,True,4.8
axw6,Zoie's Bacsilog Project - Puregold Commonwealth,Silog,0.0,0,Quezon City,False,
axx2,Kuya J Restaurant - SM Light Mall,Filipino,4.9,520,Mandaluyong City,True,4.9
ayad,Milk Tea Safari - Villamor Airbase,Milk Tea,5.0,178,Pasay City,True,5.0
aygh,Bang Bang Special Crispy Bangus - Añora Building,Seafood,5.0,52,Davao City Davao Del Sur,True,5.0
ayl1,Seasun Café - España,Coffee,0.0,0,Manila,False,
aylt,Milkitas Ice Scramble - West Crame,Chicken Wings,0.0,0,San Juan,False,
aym3,Minute Burger - Cembo,American,5.0,285,Makati City,True,5.0
aynw,Beef Street Burgers - Makati,American,4.9,99,Makati City,True,4.9
az0z,Mango Avenue - Streetscape,Fruit Shake,5.0,10,Cebu City,True,5.0
az13,Gourmet Tavern - Pajac,Western,4.8,113,Lapu-Lapu City Cebu,True,4.8
az5d,Ding How Dimsum House - Robinsons Galleria,Rice Bowl,5.0,279,Cebu City,True,5.0
az6g,King & Queen Tea - San Joaquin,Milk Tea,5.0,13,Pasig City,True,5.0
az87,Boodle Inasal - Singkamas,Filipino,4.9,1466,Makati City,True,4.9
az9z,Simeona's Seafood Restaurant - Bonuan Gueset,Seafood,4.4,41,Dagupan Pangasinan,True,4.4
azat,Coffee Spot Kapasigan - Dr Pilapil St,Coffee,0.0,0,Pasig City,False,
azbp,Tokyo Takoyaki - Ormoc City,Takoyaki,5.0,22,Ormoc Leyte,True,5.0
azd5,Sandwich Master - A. Tumulak Street,Healthy,0.0,0,Lapu-Lapu City Cebu,False,
azhv,Fruitas House Of Desserts - SMDC Jazz Mall,Fruit Shake,5.0,52,Makati City,True,5.0
azj3,Lil' Orbits Mini Donuts - Metro Supermarket ATC,Donut,4.9,19,Muntinlupa City,True,4.9
azl3,Icebergs - SM City Fairview,Filipino,5.0,118,Quezon City,True,5.0
azrz,Coffee Dream Plus - Ayala Center Cebu,Coffee,0.0,0,Cebu City,False,
azuo,A-Egg-Yo Korean Inspired Food Kiosk - Deca Homes,Ramen,5.0,47,Davao City Davao Del Sur,True,5.0
azvm,Happy Hour - Cubao,Beverages,0.0,0,Quezon City,False,
azww,Las Flores - Podium,American,0.0,0,Mandaluyong City,False,
b04p,"Island Tea Co, Ceylon Coffee Club and Monsterice - Tandang Sora Avenue",Beverages,0.0,0,Quezon City,False,
b05y,Beanhi - Sandoval Avenue,Beverages,0.0,0,Pasig City,False,
b0br,Mr & Mrs B - Lanang,Soups,5.0,17,Davao City Davao Del Sur,True,5.0
b0ce,CHIMAC Chicken & Beer - Polaris Street,Korean,4.9,487,Makati City,True,4.9
b0iq,CHAMPS BURGERS - Lacson Avenue,Filipino,0.0,0,Manila,False,
b0jy,Hainanese Delights - Robinson Ermita,Rice Dishes,4.9,740,Manila,True,4.9
b0lc,Zsakers Shakes - Gulod,Milk Tea,4.9,2316,Quezon City,True,4.9
b0oz,Potato Corner - NVM Mall,Fries,5.0,181,Valencia Bukidnon,True,5.0
b0qm,KFC - EDSA Greenhills,Fast Food,4.9,2706,San Juan,True,4.9
b0u6,Fire Tiger - The Grid Food Market,Beverages,5.0,36,Makati City,True,5.0
b0vn,Max's Restaurant - Abreeza Davao,Chicken,4.9,352,Davao City Davao Del Sur,True,4.9
b0xu,Gochu-gang - The Grid Food Market,Fried Chicken,4.9,174,Makati City,True,4.9
b1ah,Chowking - EDSA Zamora,Fast Food,4.9,1716,Pasay City,True,4.9
b1av,Red Ribbon - Perez Dagupan,Cakes,5.0,1449,Dagupan Pangasinan,True,5.0
b1dm,Calle Reyes Manila Barbecue - SM City Marikina,Filipino,2.8,14,Marikina,True,2.8
b1dn,Rice Rocket - Circuit,Asian,5.0,211,Makati City,True,5.0
b1du,YoCoco - Power Plant Mall,Ice Cream,5.0,10,Makati City,True,5.0
b1kl,Granivore - The Grid Food Market Powerplant,Healthy,5.0,20,Makati City,True,5.0
b1ku,Boba Block Milktea & Burgers - Mv Delos Santos,Milk Tea,5.0,2799,Manila,True,5.0
b1pr,Miko's Brew - Chavez,Beverages,5.0,165,Davao City Davao Del Sur,True,5.0
b1pt,The Original Pares - Sampaloc,Silog,0.0,0,Manila,False,
b1sr,Shakey's Pizza - Robinsons Cybergate,Pizza,5.0,1373,Cebu City,True,5.0
b1tl,Samurai Foods - SM North EDSA,Takoyaki,5.0,272,Quezon City,True,5.0
b1tp,Leylam - Gaisano Capital Island Mall Mactan,Rice Dishes,5.0,183,Lapu-Lapu City Cebu,True,5.0
b1ts,De Original Jamaican Pattie Shop and Juice Bar - Robinsons Place Malolos,Filipino,5.0,366,Malolos Bulacan,True,5.0
b1vu,Sisig Hooray - Theater Mall Greenhills,Sisig,5.0,139,San Juan,True,5.0
b1wr,Soy & Bean and  Balai Pandesal - Calle Lila Lilac Street,Healthy,5.0,329,Marikina,True,5.0
b22k,Yash shawarma and milktea,Middle Eastern,4.6,50,Cebu City,True,4.6
b236,Cold Stone Creamery - Festival Mall Alabang,Snacks,0.0,0,Muntinlupa City,False,
b24q,Chong's Siomai Rice - Ermita Branch,Siomai,4.9,17,Manila,True,4.9
b27p,Ate Rica’s Bacsilog - Mckinley West,Silog,5.0,109,Taguig City,True,5.0
b28i,HeBrews 138,Milk Tea,5.0,433,Marikina,True,5.0
b298,Wann Mann - Commonwealth,Chinese,5.0,93,Quezon City,True,5.0
b2as,Lanz Pizza - Pajo,Pizza,4.5,374,Lapu-Lapu City Cebu,True,4.5
b2cg,Sukiya - SM Manila,Japanese,5.0,69,Manila,True,5.0
b2cn,Gavva! Pansit Batil Patung - Ermin Garcia,Pancit,5.0,40,Quezon City,True,5.0
b2ep,Koomi - Fishermall QC,Beverages,5.0,375,Quezon City,True,5.0
b2fd,St. Louis - Bonifacio High Street Central,Ice Cream,5.0,433,Taguig City,True,5.0
b2j2,JM Shawarma - Plaza Mactan,Shawarma,5.0,377,Cebu City,True,5.0
b2na,Leah's Lumpiang Sariwa - 3rd Street,Snacks,5.0,434,Marikina,True,5.0
b2qo,Taho Fresh Soymilk atbp - Ayala South Park Center,Beverages,0.0,0,Muntinlupa City,False,
b2rv,Kolorado Café Marikina,Snacks,0.0,0,Marikina,False,
b2y7,Mangoflix - Champaca,Fruit Shake,0.0,0,Quezon City,False,
b32j,Bakerite Bakery - AFPCES Aguinaldo,Cakes,5.0,14,Quezon City,True,5.0
b3fh,Black Scoop Cafe - Vertex One,Milk Tea,5.0,2453,Manila,True,5.0
b3gh,IceCreamHouse - Visayas,Ice Cream,5.0,434,Quezon City,True,5.0
b3hp,Gerry's Grill - Festival Mall,Filipino,5.0,168,Muntinlupa City,True,5.0
b3jb,Buko Loco - Landmark Makati,Fruit Shake,5.0,369,Makati City,True,5.0
b3kt,Janet's Pares House - General Luis Street,Filipino,4.9,1777,Quezon City,True,4.9
b3lo,Meokja Ramenyeon Cafe  - Sandoval Avenue,Ramen,5.0,25,Pasig City,True,5.0
b3nd,De Original Jamaican Pattie Shop and Juice Bar - SMDC Light Mall,Filipino,5.0,92,Mandaluyong City,True,5.0
b3ph,Gulaman Avenue - Marikina,Coffee,4.9,88,Marikina,True,4.9
b3qd,CoffeeDailybyft - Batasan Hills,Asian,5.0,127,Quezon City,True,5.0
b3rn,b/f c0rn3r - Celedora Commercial Building,Filipino,0.0,0,Cebu City,False,
b3rs,Potato Corner - Lapu - Lapu City,Fries,5.0,787,Lapu-Lapu City Cebu,True,5.0
b3uj,Beard Papa's - Mitsukoshi BGC,Desserts,5.0,17,Taguig City,True,5.0
b3wp,Greek Alpha - Gateway,Shawarma,4.3,7,Quezon City,True,4.3
b47o,Papi Pares - K-Zone Building,Silog,4.8,11,Quezon City,True,4.8
b4fe,Shawarma Shack - SM Seaside,Shawarma,5.0,687,Cebu City,True,5.0
b4gy,Kebab Club - The Podium,Chicken,5.0,395,Mandaluyong City,True,5.0
b4ix,Recovery Café,Rice Bowl,0.0,0,Pasay City,False,
b4mc,Fruitas - WalterMart Malolos,Fruit Shake,5.0,49,Malolos Bulacan,True,5.0
b4nk,Minute Burger - Tanyag,Burgers,4.9,704,Taguig City,True,4.9
b4qf,Caffe Lezach - Milagrosa,Coffee,0.0,0,Quezon City,False,
b4r0,24/7 Eats - Kapitolyo,American,5.0,1535,Pasig City,True,5.0
b4rj,Kanzen Sushi Roll - Maysilo Circle,Sushi,5.0,1387,Mandaluyong City,True,5.0
b4uy,Persiana Kebab & Shawarma - Katipunan Avenue Extension,Middle Eastern,5.0,96,Quezon City,True,5.0
b4yo,Bacolod Chicken Inasal - Greenhills,Filipino,5.0,761,San Juan,True,5.0
b4ze,Lynz Kitchen - Indangan,Cakes,0.0,0,Davao City Davao Del Sur,False,
b50x,Whisk & Roll Bake House - Global City,Unknown,0.0,0,Taguig City,False,
b51l,MR. Tanghulu - SM Lanang,Korean,0.0,0,Davao City Davao Del Sur,False,
b552,Barrio Dot Cafe,Filipino,0.0,0,Manila,False,
b58r,Pinoy Bento - Sampaloc,Rice Bowl,5.0,476,Manila,True,5.0
b596,Black Pearl - Robinsons Place Valencia,Milk Tea,4.9,48,Valencia Bukidnon,True,4.9
b59y,Mondae Australian Yogurt - McArthur Highway,Desserts,0.0,0,Malolos Bulacan,False,
b5c3,Coffee Matters. - Park Avenue,Coffee,5.0,10,Pasay City,True,5.0
b5cv,Cuppa Takoyaki  - Diamond Street,Takoyaki,5.0,925,Marikina,True,5.0
b5gw,Nak Nam Fu-Cha - Bago Bantay,Milk Tea,5.0,2230,Quezon City,True,5.0
b5iv,Masarap Grill - Magiclub,Filipino,5.0,329,Dagupan Pangasinan,True,5.0
b5kd,Honeybon - SM North EDSA,Cakes,0.0,0,Quezon City,False,
b5km,Wright Wings - Emerald Avenue,Chicken Wings,4.9,53,Pasig City,True,4.9
b5lo,Pag-asa Pancit Malabon,Pancit,0.0,0,Quezon City,False,
b5oo,Halo Hilo - Gyud Food,Desserts,4.8,12,Quezon City,True,4.8
b5qm,Chatime - Ayala Malls the 30th,Milk Tea,5.0,396,Pasig City,True,5.0
b5sf,Tastes from the Greens - Timog,Milk Tea,5.0,1247,Quezon City,True,5.0
b5ve,Bukohan Ni Jojit Lyneth -  Cabantian,Halo-Halo,4.6,407,Davao City Davao Del Sur,True,4.6
b5wf,Wence Dessert Cafe - Malolos,Desserts,5.0,960,Malolos Bulacan,True,5.0
b5wx,Roadside B&G- G Fernando,Filipino,0.0,0,Marikina,False,
b60m,Lanz Pizza Gun-ob,Pizza,0.0,0,Lapu-Lapu City Cebu,False,
b61a,Maneking - Sherwood Place,Japanese,5.0,38,Manila,True,5.0
b6ag,Basta Pasta - BGC,Pasta,4.9,241,Taguig City,True,4.9
b6d3,Morse Coffee - Public Eatery,Coffee,5.0,62,Quezon City,True,5.0
b6de,Bacolod Chicken Inasal - Fastbytes,Filipino,5.0,793,Muntinlupa City,True,5.0
b6dh,Black Scoop Cafe - Matina,Milk Tea,5.0,746,Davao City Davao Del Sur,True,5.0
b6e0,2nd Street Oysters - Banawe Street,Seafood,5.0,88,Quezon City,True,5.0
b6ex,Wright Wings - Jupiter,Chicken Wings,5.0,113,Makati City,True,5.0
b6fg,Clarin Store - Clarin Street,Filipino,5.0,1136,Davao City Davao Del Sur,True,5.0
b6fw,Mango Float Supreme Manila - Riverbanks Center,Fruit Shake,5.0,250,Marikina,True,5.0
b6h9,Psalmantha's Bakeshop and Restaurant - Quezon City,Desserts,0.0,0,Quezon City,False,
b6iw,Dear Darling Cafe,Desserts,0.0,0,Quezon City,False,
b6ka,Le Sucre Lab - Glorietta 2,Cakes,5.0,453,Makati City,True,5.0
b6ne,Great Greens: Salads & Grains - Pasay,Salads,5.0,1413,Pasay City,True,5.0
b6qb,Urbanica Milk Coffee - SM Megamall,Coffee,4.9,446,Mandaluyong City,True,4.9
b6wo,Gong cha - Ace Centerpoint,Milk Tea,5.0,600,Koronadal South Cotabato,True,5.0
b6xi,Buffalo's Wings N' Things - Market Market,Chicken Wings,5.0,611,Taguig City,True,5.0
b70c,Plato Wraps - BHF Plaza Mayombo,Wraps,5.0,50,Dagupan Pangasinan,True,5.0
b70z,Tiger Manju - Megamall,Snacks,0.0,0,Mandaluyong City,False,
b71s,Sidewalk Congee - Grand Royale,Silog,0.0,0,Malolos Bulacan,False,
b72e,KAFFEINE+,Coffee,0.0,0,Quezon City,False,
b77h,Five Star Chicken - Kalayaan,Chicken,5.0,171,Makati City,True,5.0
b7ch,Cardo's Tapsihan - Villanueva,Silog,5.0,6077,Pasay City,True,5.0
b7fo,Anytime Chicken - Balmores Street,Fried Chicken,5.0,819,Koronadal South Cotabato,True,5.0
b7fw,BULAKENYO'S ARROZ CALDO - Lapu-Lapu,Porridge,5.0,611,Lapu-Lapu City Cebu,True,5.0
b7g4,RR Seafoods - Villamor Pasay,Seafood,0.0,0,Pasay City,False,
b7hn,Santino's Supreme Slice Pizza - SM Muntinlupa,Pizza,4.9,59,Muntinlupa City,True,4.9
b7jp,Kaldi Coffee - N.U,Coffee,0.0,0,Manila,False,
b7la,Mango Delight - Sampaloc,Milk Tea,5.0,885,Manila,True,5.0
b7p2,Mango Royal Milkshake - Bagbag Cebu,Fruit Shake,5.0,319,Cebu City,True,5.0
b7r7,K Ave Street Food At Fun Han Mart - Greenhills,Korean,4.8,191,San Juan,True,4.8
b7yk,C.BREW - Acacia,Coffee,0.0,0,Cebu City,False,
b8as,Katzpapa - Gaisano County Mall,Japanese,5.0,517,Cebu City,True,5.0
b8av,Moonlight Over Pares - Oxford Street,Filipino,0.0,0,Quezon City,False,
b8c3,TOMORO COFFEE - Binondo,Coffee,5.0,83,Manila,True,5.0
b8in,KUP KAFE - Colon,Milk Tea,4.9,1223,Cebu City,True,4.9
b8jw,Nonki Japanese Restaurant - Mactan Tropics Center,Japanese,5.0,233,Lapu-Lapu City Cebu,True,5.0
b8k0,Dunkin' - EMall,Donut,5.0,86,Cebu City,True,5.0
b8k4,Angies Pizza House - Ballecer Street,Pizza,4.9,707,Taguig City,True,4.9
b8kz,Healthy Lemon - Festival Mall Alabang,Fruit Shake,0.0,0,Muntinlupa City,False,
b8mp,Everything Grilled - Bonifacio,Asian,4.7,51,Davao City Davao Del Sur,True,4.7
b8oj,Little Tokyo Milk Tea - Crame,Asian,4.6,25,Quezon City,True,4.6
b8sy,"Smokin' Toppings, Fiamma, Panwiches & Nutwater - Juna",Filipino,5.0,1482,Davao City Davao Del Sur,True,5.0
b8vt,"Smokin' Toppings, Fiamma, Panwiches & Nutwater - Banawa",Beverages,5.0,2405,Cebu City,True,5.0
b8wg,Unli Wings of Love - East Rembo,Fried Chicken,5.0,112,Makati City,True,5.0
b91w,The Matcha Tokyo - Lucky Chinatown Mall,Beverages,0.0,0,Manila,False,
b93q,Shaka Cafe - Burgos Circle Park,Healthy,4.9,183,Taguig City,True,4.9
b9fg,Shachou Japanese Restaurant - Quezon City,Japanese,0.0,0,Quezon City,False,
b9fq,Lil' Orbits Mini Donuts - Greenfield District,Donut,5.0,275,Mandaluyong City,True,5.0
b9hk,Binalot - Ali Mall (Terminated),Filipino,4.9,173,Quezon City,True,4.9
b9ho,Giligan's - Tutuban Center,Filipino,4.9,759,Manila,True,4.9
